session;landmark_id;id;date;year;month;day;clan;utme;utmn;category;dob;dengrad
t51311;No_See_Em_Den;ctz;2005-02-12;2005;02;12;talek;744984;9840806;d;2004-06-26;2005-04-29
t51311;No_See_Em_Den;pfi;2005-02-12;2005;02;12;talek;744984;9840806;d;2004-08-07;2005-04-29
t51311;No_See_Em_Den;des;2005-02-12;2005;02;12;talek;744984;9840806;d;2004-05-17;2005-03-29
t51311;No_See_Em_Den;bgl;2005-02-12;2005;02;12;talek;744984;9840806;d;2004-07-21;2005-04-13
t51311;No_See_Em_Den;dnz;2005-02-12;2005;02;12;talek;744984;9840806;d;2004-08-07;2005-04-29
t51319;No_See_Em_Den;des;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-05-17;2005-03-29
t51319;No_See_Em_Den;sbl;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-07-21;2005-04-11
t51319;No_See_Em_Den;bgl;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-07-21;2005-04-13
t51319;No_See_Em_Den;ctz;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-06-26;2005-04-29
t51331;No_See_Em_Den;dnz;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-08-07;2005-04-29
t51331;No_See_Em_Den;hrm;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-05-20;2005-03-01
t51331;No_See_Em_Den;bgl;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-07-21;2005-04-13
t51331;No_See_Em_Den;pfi;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-08-07;2005-04-29
t51331;No_See_Em_Den;pnc;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-06-26;2005-04-29
t51331;No_See_Em_Den;hum;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-10-30;2005-09-24
t51331;No_See_Em_Den;des;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-05-17;2005-03-29
t51331;No_See_Em_Den;baez;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-10-16;2005-07-02
t51331;No_See_Em_Den;sbl;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-07-21;2005-04-11
t51331;No_See_Em_Den;pan;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-05-20;2005-03-01
t51331;No_See_Em_Den;ctz;2005-02-13;2005;02;13;talek;744984;9840806;d;2004-06-26;2005-04-29
t51335;No_See_Em_Den;des;2005-02-14;2005;02;14;talek;744984;9840806;d;2004-05-17;2005-03-29
t51335;No_See_Em_Den;bgl;2005-02-14;2005;02;14;talek;744984;9840806;d;2004-07-21;2005-04-13
t51361;No_See_Em_Den;sbl;2005-02-15;2005;02;15;talek;744984;9840806;d;2004-07-21;2005-04-11
t51361;No_See_Em_Den;des;2005-02-15;2005;02;15;talek;744984;9840806;d;2004-05-17;2005-03-29
t51361;No_See_Em_Den;bgl;2005-02-15;2005;02;15;talek;744984;9840806;d;2004-07-21;2005-04-13
t51361;No_See_Em_Den;pan;2005-02-15;2005;02;15;talek;744984;9840806;d;2004-05-20;2005-03-01
t51361;No_See_Em_Den;hrm;2005-02-15;2005;02;15;talek;744984;9840806;d;2004-05-20;2005-03-01
t51392;No_See_Em_Den;bgl;2005-02-16;2005;02;16;talek;744984;9840806;d;2004-07-21;2005-04-13
t51392;No_See_Em_Den;hrm;2005-02-16;2005;02;16;talek;744984;9840806;d;2004-05-20;2005-03-01
t51392;No_See_Em_Den;sbl;2005-02-16;2005;02;16;talek;744984;9840806;d;2004-07-21;2005-04-11
t51392;No_See_Em_Den;des;2005-02-16;2005;02;16;talek;744984;9840806;d;2004-05-17;2005-03-29
t51392;No_See_Em_Den;ctz;2005-02-16;2005;02;16;talek;744984;9840806;d;2004-06-26;2005-04-29
t51395;No_See_Em_Den;bgl;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-07-21;2005-04-13
t51395;No_See_Em_Den;hum;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-10-30;2005-09-24
t51395;No_See_Em_Den;des;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-05-17;2005-03-29
t51395;No_See_Em_Den;hrm;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-05-20;2005-03-01
t51395;No_See_Em_Den;ctz;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-06-26;2005-04-29
t51395;No_See_Em_Den;pan;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-05-20;2005-03-01
t51395;No_See_Em_Den;baez;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-10-16;2005-07-02
t51395;No_See_Em_Den;sbl;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-07-21;2005-04-11
t51395;No_See_Em_Den;pnc;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-06-26;2005-04-29
t51395;No_See_Em_Den;ptn;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-09-01;2005-09-01
t51408;No_See_Em_Den;pnc;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-06-26;2005-04-29
t51408;No_See_Em_Den;pan;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-05-20;2005-03-01
t51408;No_See_Em_Den;bgl;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-07-21;2005-04-13
t51408;No_See_Em_Den;des;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-05-17;2005-03-29
t51408;No_See_Em_Den;hum;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-10-30;2005-09-24
t51408;No_See_Em_Den;sbl;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-07-21;2005-04-11
t51408;No_See_Em_Den;ptn;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-09-01;2005-09-01
t51408;No_See_Em_Den;baez;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-10-16;2005-07-02
t51408;No_See_Em_Den;ctz;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-06-26;2005-04-29
t51408;No_See_Em_Den;hrm;2005-02-21;2005;02;21;talek;744984;9840806;d;2004-05-20;2005-03-01
t51413;No_See_Em_Den;des;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-05-17;2005-03-29
t51413;No_See_Em_Den;pan;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-05-20;2005-03-01
t51413;No_See_Em_Den;hrm;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-05-20;2005-03-01
t51436;No_See_Em_Den;ctz;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-06-26;2005-04-29
t51436;No_See_Em_Den;dnz;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-08-07;2005-04-29
t51436;No_See_Em_Den;des;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-05-17;2005-03-29
t51436;No_See_Em_Den;pfi;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-08-07;2005-04-29
t51436;No_See_Em_Den;pan;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-05-20;2005-03-01
t51436;No_See_Em_Den;bgl;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-07-21;2005-04-13
t51436;No_See_Em_Den;hrm;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-05-20;2005-03-01
t51436;No_See_Em_Den;sbl;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-07-21;2005-04-11
t51436;No_See_Em_Den;pnc;2005-02-22;2005;02;22;talek;744984;9840806;d;2004-06-26;2005-04-29
t51444;No_See_Em_Den;ctz;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-06-26;2005-04-29
t51444;No_See_Em_Den;des;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-05-17;2005-03-29
t51444;No_See_Em_Den;bgl;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-07-21;2005-04-13
t51444;No_See_Em_Den;pan;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-05-20;2005-03-01
t51444;No_See_Em_Den;hrm;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-05-20;2005-03-01
t51444;No_See_Em_Den;pnc;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-06-26;2005-04-29
t51444;No_See_Em_Den;sbl;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-07-21;2005-04-11
t51463;No_See_Em_Den;des;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-05-17;2005-03-29
t51463;No_See_Em_Den;pnc;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-06-26;2005-04-29
t51463;No_See_Em_Den;pan;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-05-20;2005-03-01
t51463;No_See_Em_Den;sbl;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-07-21;2005-04-11
t51463;No_See_Em_Den;bgl;2005-02-23;2005;02;23;talek;744984;9840806;d;2004-07-21;2005-04-13
t51473;No_See_Em_Den;bgl;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-07-21;2005-04-13
t51473;No_See_Em_Den;des;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-05-17;2005-03-29
t51473;No_See_Em_Den;hum;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-10-30;2005-09-24
t51493;No_See_Em_Den;des;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-05-17;2005-03-29
t51493;No_See_Em_Den;bgl;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-07-21;2005-04-13
t51493;No_See_Em_Den;pnc;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-06-26;2005-04-29
t51493;No_See_Em_Den;ctz;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-06-26;2005-04-29
t51493;No_See_Em_Den;hum;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-10-30;2005-09-24
t51493;No_See_Em_Den;sbl;2005-02-24;2005;02;24;talek;744984;9840806;d;2004-07-21;2005-04-11
t51496;No_See_Em_Den;bgl;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-07-21;2005-04-13
t51502;No_See_Em_Den;pnc;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-06-26;2005-04-29
t51502;No_See_Em_Den;hrm;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-05-20;2005-03-01
t51502;No_See_Em_Den;pan;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-05-20;2005-03-01
t51502;No_See_Em_Den;sbl;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-07-21;2005-04-11
t51502;No_See_Em_Den;des;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-05-17;2005-03-29
t51502;No_See_Em_Den;ctz;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-06-26;2005-04-29
t51502;No_See_Em_Den;bgl;2005-02-25;2005;02;25;talek;744984;9840806;d;2004-07-21;2005-04-13
t51508;No_See_Em_Den;bgl;2005-02-26;2005;02;26;talek;744984;9840806;d;2004-07-21;2005-04-13
t51508;No_See_Em_Den;pan;2005-02-26;2005;02;26;talek;744984;9840806;d;2004-05-20;2005-03-01
t51508;No_See_Em_Den;sbl;2005-02-26;2005;02;26;talek;744984;9840806;d;2004-07-21;2005-04-11
t51508;No_See_Em_Den;pnc;2005-02-26;2005;02;26;talek;744984;9840806;d;2004-06-26;2005-04-29
t51508;No_See_Em_Den;des;2005-02-26;2005;02;26;talek;744984;9840806;d;2004-05-17;2005-03-29
t51508;No_See_Em_Den;ctz;2005-02-26;2005;02;26;talek;744984;9840806;d;2004-06-26;2005-04-29
t51508;No_See_Em_Den;hrm;2005-02-26;2005;02;26;talek;744984;9840806;d;2004-05-20;2005-03-01
t51519;No_See_Em_Den;pnc;2005-03-01;2005;03;01;talek;744984;9840806;d;2004-06-26;2005-04-29
t51519;No_See_Em_Den;ctz;2005-03-01;2005;03;01;talek;744984;9840806;d;2004-06-26;2005-04-29
t51548;No_See_Em_Den;ctz;2005-03-01;2005;03;01;talek;744984;9840806;d;2004-06-26;2005-04-29
t51548;No_See_Em_Den;pnc;2005-03-01;2005;03;01;talek;744984;9840806;d;2004-06-26;2005-04-29
t51548;No_See_Em_Den;bgl;2005-03-01;2005;03;01;talek;744984;9840806;d;2004-07-21;2005-04-13
t51583;No_See_Em_Den;des;2005-03-03;2005;03;03;talek;744984;9840806;d;2004-05-17;2005-03-29
t51594;No_See_Em_Den;des;2005-03-04;2005;03;04;talek;744984;9840806;d;2004-05-17;2005-03-29
t51594;No_See_Em_Den;dnz;2005-03-04;2005;03;04;talek;744984;9840806;d;2004-08-07;2005-04-29
t51594;No_See_Em_Den;pfi;2005-03-04;2005;03;04;talek;744984;9840806;d;2004-08-07;2005-04-29
t51594;No_See_Em_Den;pnc;2005-03-04;2005;03;04;talek;744984;9840806;d;2004-06-26;2005-04-29
t51594;No_See_Em_Den;bgl;2005-03-04;2005;03;04;talek;744984;9840806;d;2004-07-21;2005-04-13
t51594;No_See_Em_Den;ctz;2005-03-04;2005;03;04;talek;744984;9840806;d;2004-06-26;2005-04-29
t51594;No_See_Em_Den;sbl;2005-03-04;2005;03;04;talek;744984;9840806;d;2004-07-21;2005-04-11
t51647;No_See_Em_Den;hum;2005-03-07;2005;03;07;talek;744984;9840806;d;2004-10-30;2005-09-24
t51675;No_See_Em_Den;des;2005-03-08;2005;03;08;talek;744984;9840806;d;2004-05-17;2005-03-29
t51705;No_See_Em_Den;bgl;2005-03-09;2005;03;09;talek;744984;9840806;d;2004-07-21;2005-04-13
t51705;No_See_Em_Den;pfi;2005-03-09;2005;03;09;talek;744984;9840806;d;2004-08-07;2005-04-29
t51705;No_See_Em_Den;des;2005-03-09;2005;03;09;talek;744984;9840806;d;2004-05-17;2005-03-29
t51705;No_See_Em_Den;dnz;2005-03-09;2005;03;09;talek;744984;9840806;d;2004-08-07;2005-04-29
t51705;No_See_Em_Den;ptn;2005-03-09;2005;03;09;talek;744984;9840806;d;2004-09-01;2005-09-01
t51705;No_See_Em_Den;sbl;2005-03-09;2005;03;09;talek;744984;9840806;d;2004-07-21;2005-04-11
t51725;No_See_Em_Den;pfi;2005-03-10;2005;03;10;talek;744984;9840806;d;2004-08-07;2005-04-29
t51725;No_See_Em_Den;des;2005-03-10;2005;03;10;talek;744984;9840806;d;2004-05-17;2005-03-29
t51725;No_See_Em_Den;sbl;2005-03-10;2005;03;10;talek;744984;9840806;d;2004-07-21;2005-04-11
t51725;No_See_Em_Den;ctz;2005-03-10;2005;03;10;talek;744984;9840806;d;2004-06-26;2005-04-29
t51725;No_See_Em_Den;bgl;2005-03-10;2005;03;10;talek;744984;9840806;d;2004-07-21;2005-04-13
t51725;No_See_Em_Den;dnz;2005-03-10;2005;03;10;talek;744984;9840806;d;2004-08-07;2005-04-29
t51725;No_See_Em_Den;pnc;2005-03-10;2005;03;10;talek;744984;9840806;d;2004-06-26;2005-04-29
t51729;No_See_Em_Den;pfi;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-08-07;2005-04-29
t51729;No_See_Em_Den;sbl;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-07-21;2005-04-11
t51729;No_See_Em_Den;bgl;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-07-21;2005-04-13
t51748;No_See_Em_Den;bgl;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-07-21;2005-04-13
t51748;No_See_Em_Den;ctz;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-06-26;2005-04-29
t51748;No_See_Em_Den;pnc;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-06-26;2005-04-29
t51748;No_See_Em_Den;sbl;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-07-21;2005-04-11
t51748;No_See_Em_Den;des;2005-03-11;2005;03;11;talek;744984;9840806;d;2004-05-17;2005-03-29
t51751;No_See_Em_Den;sbl;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-07-21;2005-04-11
t51751;No_See_Em_Den;bgl;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-07-21;2005-04-13
t51763;No_See_Em_Den;sbl;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-07-21;2005-04-11
t51763;No_See_Em_Den;pfi;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-08-07;2005-04-29
t51763;No_See_Em_Den;bgl;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-07-21;2005-04-13
t51763;No_See_Em_Den;dnz;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-08-07;2005-04-29
t51763;No_See_Em_Den;des;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-05-17;2005-03-29
t51763;No_See_Em_Den;ctz;2005-03-12;2005;03;12;talek;744984;9840806;d;2004-06-26;2005-04-29
t51768;No_See_Em_Den;hum;2005-03-13;2005;03;13;talek;744984;9840806;d;2004-10-30;2005-09-24
t51768;No_See_Em_Den;ptn;2005-03-13;2005;03;13;talek;744984;9840806;d;2004-09-01;2005-09-01
t51784;No_See_Em_Den;des;2005-03-13;2005;03;13;talek;744984;9840806;d;2004-05-17;2005-03-29
t51808;No_See_Em_Den;bgl;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-07-21;2005-04-13
t51808;No_See_Em_Den;ctz;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-06-26;2005-04-29
t51808;No_See_Em_Den;des;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-05-17;2005-03-29
t51808;No_See_Em_Den;dnz;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-08-07;2005-04-29
t51808;No_See_Em_Den;pfi;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-08-07;2005-04-29
t51808;No_See_Em_Den;hum;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-10-30;2005-09-24
t51808;No_See_Em_Den;ptn;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-09-01;2005-09-01
t51808;No_See_Em_Den;sbl;2005-03-14;2005;03;14;talek;744984;9840806;d;2004-07-21;2005-04-11
t51826;No_See_Em_Den;bgl;2005-03-15;2005;03;15;talek;744984;9840806;d;2004-07-21;2005-04-13
t51826;No_See_Em_Den;sbl;2005-03-15;2005;03;15;talek;744984;9840806;d;2004-07-21;2005-04-11
t51826;No_See_Em_Den;des;2005-03-15;2005;03;15;talek;744984;9840806;d;2004-05-17;2005-03-29
t51827;No_See_Em_Den;ptn;2005-03-16;2005;03;16;talek;744984;9840806;d;2004-09-01;2005-09-01
t51850;No_See_Em_Den;des;2005-03-16;2005;03;16;talek;744984;9840806;d;2004-05-17;2005-03-29
t51850;No_See_Em_Den;sbl;2005-03-16;2005;03;16;talek;744984;9840806;d;2004-07-21;2005-04-11
t51850;No_See_Em_Den;bgl;2005-03-16;2005;03;16;talek;744984;9840806;d;2004-07-21;2005-04-13
t51850;No_See_Em_Den;pnc;2005-03-16;2005;03;16;talek;744984;9840806;d;2004-06-26;2005-04-29
t51850;No_See_Em_Den;ptn;2005-03-16;2005;03;16;talek;744984;9840806;d;2004-09-01;2005-09-01
t51894;No_See_Em_Den;des;2005-03-18;2005;03;18;talek;744984;9840806;d;2004-05-17;2005-03-29
t51925;No_See_Em_Den;pfi;2005-03-21;2005;03;21;talek;744984;9840806;d;2004-08-07;2005-04-29
t51925;No_See_Em_Den;dnz;2005-03-21;2005;03;21;talek;744984;9840806;d;2004-08-07;2005-04-29
t51947;No_See_Em_Den;des;2005-03-23;2005;03;23;talek;744984;9840806;d;2004-05-17;2005-03-29
t51949;No_See_Em_Den;des;2005-03-23;2005;03;23;talek;744984;9840806;d;2004-05-17;2005-03-29
t51966;No_See_Em_Den;hum;2005-03-27;2005;03;27;talek;744984;9840806;d;2004-10-30;2005-09-24
t51966;No_See_Em_Den;jc;2005-03-27;2005;03;27;talek;744984;9840806;d;2004-10-16;2005-07-02
t51983;No_See_Em_Den;des;2005-03-28;2005;03;28;talek;744984;9840806;d;2004-05-17;2005-03-29
t52107;No_See_Em_Den;sbl;2005-04-04;2005;04;04;talek;744984;9840806;d;2004-07-21;2005-04-11
t52107;No_See_Em_Den;bgl;2005-04-04;2005;04;04;talek;744984;9840806;d;2004-07-21;2005-04-13
t52128;No_See_Em_Den;bgl;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-07-21;2005-04-13
t52128;No_See_Em_Den;ctz;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-06-26;2005-04-29
t52128;No_See_Em_Den;dnz;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-08-07;2005-04-29
t52128;No_See_Em_Den;pfi;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-08-07;2005-04-29
t52128;No_See_Em_Den;pnc;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-06-26;2005-04-29
t52128;No_See_Em_Den;sbl;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-07-21;2005-04-11
t52147;No_See_Em_Den;jc;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-10-16;2005-07-02
t52147;No_See_Em_Den;dnz;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-08-07;2005-04-29
t52147;No_See_Em_Den;baez;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-10-16;2005-07-02
t52147;No_See_Em_Den;ptn;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-09-01;2005-09-01
t52147;No_See_Em_Den;pfi;2005-04-11;2005;04;11;talek;744984;9840806;d;2004-08-07;2005-04-29
t52157;No_See_Em_Den;bgl;2005-04-12;2005;04;12;talek;744984;9840806;d;2004-07-21;2005-04-13
t52157;No_See_Em_Den;ctz;2005-04-12;2005;04;12;talek;744984;9840806;d;2004-06-26;2005-04-29
t52157;No_See_Em_Den;pnc;2005-04-12;2005;04;12;talek;744984;9840806;d;2004-06-26;2005-04-29
t52167;No_See_Em_Den;pnc;2005-04-13;2005;04;13;talek;744984;9840806;d;2004-06-26;2005-04-29
t52167;No_See_Em_Den;dnz;2005-04-13;2005;04;13;talek;744984;9840806;d;2004-08-07;2005-04-29
t52167;No_See_Em_Den;ctz;2005-04-13;2005;04;13;talek;744984;9840806;d;2004-06-26;2005-04-29
t52167;No_See_Em_Den;pfi;2005-04-13;2005;04;13;talek;744984;9840806;d;2004-08-07;2005-04-29
t52189;No_See_Em_Den;pnc;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-06-26;2005-04-29
t52189;No_See_Em_Den;ctz;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-06-26;2005-04-29
t52195;No_See_Em_Den;ctz;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-06-26;2005-04-29
t52195;No_See_Em_Den;pnc;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-06-26;2005-04-29
t52195;No_See_Em_Den;baez;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-10-16;2005-07-02
t52195;No_See_Em_Den;dnz;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-08-07;2005-04-29
t52195;No_See_Em_Den;hum;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-10-30;2005-09-24
t52195;No_See_Em_Den;pfi;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-08-07;2005-04-29
t52195;No_See_Em_Den;ptn;2005-04-14;2005;04;14;talek;744984;9840806;d;2004-09-01;2005-09-01
t52211;Tumo_Hill_Den;blz;2005-04-15;2005;04;15;talek;752769;9838944;d;2004-10-15;2005-07-16
t52219;No_See_Em_Den;dnz;2005-04-16;2005;04;16;talek;744984;9840806;d;2004-08-07;2005-04-29
t52219;No_See_Em_Den;pfi;2005-04-16;2005;04;16;talek;744984;9840806;d;2004-08-07;2005-04-29
t52219;No_See_Em_Den;ctz;2005-04-16;2005;04;16;talek;744984;9840806;d;2004-06-26;2005-04-29
t52219;No_See_Em_Den;pnc;2005-04-16;2005;04;16;talek;744984;9840806;d;2004-06-26;2005-04-29
t52236;No_See_Em_Den;dnz;2005-04-17;2005;04;17;talek;744984;9840806;d;2004-08-07;2005-04-29
t52236;No_See_Em_Den;pfi;2005-04-17;2005;04;17;talek;744984;9840806;d;2004-08-07;2005-04-29
t52236;No_See_Em_Den;hum;2005-04-17;2005;04;17;talek;744984;9840806;d;2004-10-30;2005-09-24
t52236;No_See_Em_Den;ptn;2005-04-17;2005;04;17;talek;744984;9840806;d;2004-09-01;2005-09-01
t52267;No_See_Em_Den;pnc;2005-04-18;2005;04;18;talek;744984;9840806;d;2004-06-26;2005-04-29
t52267;No_See_Em_Den;ptn;2005-04-18;2005;04;18;talek;744984;9840806;d;2004-09-01;2005-09-01
t52267;No_See_Em_Den;ctz;2005-04-18;2005;04;18;talek;744984;9840806;d;2004-06-26;2005-04-29
t52267;No_See_Em_Den;dnz;2005-04-18;2005;04;18;talek;744984;9840806;d;2004-08-07;2005-04-29
t52267;No_See_Em_Den;baez;2005-04-18;2005;04;18;talek;744984;9840806;d;2004-10-16;2005-07-02
t52267;No_See_Em_Den;pfi;2005-04-18;2005;04;18;talek;744984;9840806;d;2004-08-07;2005-04-29
t52274;Tumo_Hill_Den;blz;2005-04-19;2005;04;19;talek;752769;9838944;d;2004-10-15;2005-07-16
t52278;No_See_Em_Den;ctz;2005-04-20;2005;04;20;talek;744984;9840806;d;2004-06-26;2005-04-29
t52278;No_See_Em_Den;pfi;2005-04-20;2005;04;20;talek;744984;9840806;d;2004-08-07;2005-04-29
t52278;No_See_Em_Den;dnz;2005-04-20;2005;04;20;talek;744984;9840806;d;2004-08-07;2005-04-29
t52278;No_See_Em_Den;ptn;2005-04-20;2005;04;20;talek;744984;9840806;d;2004-09-01;2005-09-01
t52278;No_See_Em_Den;pnc;2005-04-20;2005;04;20;talek;744984;9840806;d;2004-06-26;2005-04-29
t52292;Tumo_Hill_Den;blz;2005-04-20;2005;04;20;talek;752769;9838944;d;2004-10-15;2005-07-16
t52296;No_See_Em_Den;pfi;2005-04-23;2005;04;23;talek;744984;9840806;d;2004-08-07;2005-04-29
t52296;No_See_Em_Den;dnz;2005-04-23;2005;04;23;talek;744984;9840806;d;2004-08-07;2005-04-29
t52314;No_See_Em_Den;dnz;2005-04-23;2005;04;23;talek;744984;9840806;d;2004-08-07;2005-04-29
t52314;No_See_Em_Den;pfi;2005-04-23;2005;04;23;talek;744984;9840806;d;2004-08-07;2005-04-29
t52316;No_See_Em_Den;pnc;2005-04-23;2005;04;23;talek;744984;9840806;d;2004-06-26;2005-04-29
t52322;No_See_Em_Den;ctz;2005-04-24;2005;04;24;talek;744984;9840806;d;2004-06-26;2005-04-29
t52322;No_See_Em_Den;dnz;2005-04-24;2005;04;24;talek;744984;9840806;d;2004-08-07;2005-04-29
t52322;No_See_Em_Den;pfi;2005-04-24;2005;04;24;talek;744984;9840806;d;2004-08-07;2005-04-29
t52322;No_See_Em_Den;hum;2005-04-24;2005;04;24;talek;744984;9840806;d;2004-10-30;2005-09-24
t52322;No_See_Em_Den;mcu;2005-04-24;2005;04;24;talek;744984;9840806;d;2005-01-15;2006-01-15
t52322;No_See_Em_Den;pnc;2005-04-24;2005;04;24;talek;744984;9840806;d;2004-06-26;2005-04-29
t52334;Tumo_Hill_Den;blz;2005-04-24;2005;04;24;talek;752769;9838944;d;2004-10-15;2005-07-16
t52347;No_See_Em_Den;jc;2005-04-25;2005;04;25;talek;744984;9840806;d;2004-10-16;2005-07-02
t52347;No_See_Em_Den;pnc;2005-04-25;2005;04;25;talek;744984;9840806;d;2004-06-26;2005-04-29
t52347;No_See_Em_Den;baez;2005-04-25;2005;04;25;talek;744984;9840806;d;2004-10-16;2005-07-02
t52347;No_See_Em_Den;ptn;2005-04-25;2005;04;25;talek;744984;9840806;d;2004-09-01;2005-09-01
t52347;No_See_Em_Den;hum;2005-04-25;2005;04;25;talek;744984;9840806;d;2004-10-30;2005-09-24
t52370;No_See_Em_Den;jc;2005-04-26;2005;04;26;talek;744984;9840806;d;2004-10-16;2005-07-02
t52370;No_See_Em_Den;ctz;2005-04-26;2005;04;26;talek;744984;9840806;d;2004-06-26;2005-04-29
